title,search_term,category,link,image,Coat_length,Exercise,Grooming,Lifespan,Sheds,Size,Size_of_garden,Size_of_home,Town_or_country,Vulnerable_native_breed,breed_in_query,queries,term,suggestion,str_position,search_start,search_end,search_category
Papillon,papillon,Toy,/search/breeds-a-to-z/breeds/toy/papillon/,/media/1652/papillon-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143808390000000,Medium,Up to 30 minutes per day,More than once a week,Over 12 years,Yes,Small,No garden,Flat/ Apartment,Either,No,papillon,why+does+my+papillon,why+does+my+papillon,why does my papillon pant so much,12,why does my,pant so much,0
Papillon,papillon,Toy,/search/breeds-a-to-z/breeds/toy/papillon/,/media/1652/papillon-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143808390000000,Medium,Up to 30 minutes per day,More than once a week,Over 12 years,Yes,Small,No garden,Flat/ Apartment,Either,No,papillon,why+does+my+papillon,why+does+my+papillon,why is my papillon so aggressive,10,why is my,so aggressive,0
Papillon,papillon,Toy,/search/breeds-a-to-z/breeds/toy/papillon/,/media/1652/papillon-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143808390000000,Medium,Up to 30 minutes per day,More than once a week,Over 12 years,Yes,Small,No garden,Flat/ Apartment,Either,No,papillon,why+does+my+papillon,why+does+my+papillon,why is my papillon so big,10,why is my,so big,0
Papillon,papillon,Toy,/search/breeds-a-to-z/breeds/toy/papillon/,/media/1652/papillon-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143808390000000,Medium,Up to 30 minutes per day,More than once a week,Over 12 years,Yes,Small,No garden,Flat/ Apartment,Either,No,papillon,why+does+my+papillon,why+does+my+papillon,why is my papillon shaking,10,why is my,shaking,0
Pekingese,pekingese,Toy,/search/breeds-a-to-z/breeds/toy/pekingese/,/media/1656/pekingese-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810270000000,Long,Up to 30 minutes per day,Every day,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pekingese,why+does+my+pekingese,why+does+my+pekingese,why does my pekingese bite me,12,why does my,bite me,0
Pekingese,pekingese,Toy,/search/breeds-a-to-z/breeds/toy/pekingese/,/media/1656/pekingese-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810270000000,Long,Up to 30 minutes per day,Every day,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pekingese,why+does+my+pekingese,why+does+my+pekingese,why does my pekingese lick so much,12,why does my,lick so much,0
Pekingese,pekingese,Toy,/search/breeds-a-to-z/breeds/toy/pekingese/,/media/1656/pekingese-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810270000000,Long,Up to 30 minutes per day,Every day,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pekingese,why+does+my+pekingese,why+does+my+pekingese,why does my pekingese tongue stick out,12,why does my,tongue stick out,0
Pekingese,pekingese,Toy,/search/breeds-a-to-z/breeds/toy/pekingese/,/media/1656/pekingese-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810270000000,Long,Up to 30 minutes per day,Every day,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pekingese,why+does+my+pekingese,why+does+my+pekingese,why does my pekingese smell,12,why does my,smell,odeur
Pekingese,pekingese,Toy,/search/breeds-a-to-z/breeds/toy/pekingese/,/media/1656/pekingese-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810270000000,Long,Up to 30 minutes per day,Every day,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pekingese,why+does+my+pekingese,why+does+my+pekingese,why does my pekingese eat poop,12,why does my,eat poop,eating habits
Pekingese,pekingese,Toy,/search/breeds-a-to-z/breeds/toy/pekingese/,/media/1656/pekingese-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810270000000,Long,Up to 30 minutes per day,Every day,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pekingese,why+does+my+pekingese,why+does+my+pekingese,why does my pekingese scratch all the time,12,why does my,scratch all the time,0
Pekingese,pekingese,Toy,/search/breeds-a-to-z/breeds/toy/pekingese/,/media/1656/pekingese-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810270000000,Long,Up to 30 minutes per day,Every day,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pekingese,why+does+my+pekingese,why+does+my+pekingese,why does my pekingese shake,12,why does my,shake,0
Pekingese,pekingese,Toy,/search/breeds-a-to-z/breeds/toy/pekingese/,/media/1656/pekingese-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810270000000,Long,Up to 30 minutes per day,Every day,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pekingese,why+does+my+pekingese,why+does+my+pekingese,why does my pekingese sleep so much,12,why does my,sleep so much,laziness
Pekingese,pekingese,Toy,/search/breeds-a-to-z/breeds/toy/pekingese/,/media/1656/pekingese-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810270000000,Long,Up to 30 minutes per day,Every day,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pekingese,why+does+my+pekingese,why+does+my+pekingese,why does my pekingese have short hair,12,why does my,have short hair,0
Pekingese,pekingese,Toy,/search/breeds-a-to-z/breeds/toy/pekingese/,/media/1656/pekingese-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810270000000,Long,Up to 30 minutes per day,Every day,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pekingese,why+does+my+pekingese,why+does+my+pekingese,why does my pekingese snort,12,why does my,snort,0
Pomeranian,pomeranian,Toy,/search/breeds-a-to-z/breeds/toy/pomeranian/,/media/1658/pomeranian-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810450000000,Medium,Up to 30 minutes per day,More than once a week,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pomeranian,why+does+my+pomeranian,why+does+my+pomeranian,why does my pomeranian snort,12,why does my,snort,0
Pomeranian,pomeranian,Toy,/search/breeds-a-to-z/breeds/toy/pomeranian/,/media/1658/pomeranian-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810450000000,Medium,Up to 30 minutes per day,More than once a week,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pomeranian,why+does+my+pomeranian,why+does+my+pomeranian,why does my pomeranian pant so much,12,why does my,pant so much,0
Pomeranian,pomeranian,Toy,/search/breeds-a-to-z/breeds/toy/pomeranian/,/media/1658/pomeranian-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810450000000,Medium,Up to 30 minutes per day,More than once a week,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pomeranian,why+does+my+pomeranian,why+does+my+pomeranian,why does my pomeranian bark so much,12,why does my,bark so much,noise
Pomeranian,pomeranian,Toy,/search/breeds-a-to-z/breeds/toy/pomeranian/,/media/1658/pomeranian-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810450000000,Medium,Up to 30 minutes per day,More than once a week,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pomeranian,why+does+my+pomeranian,why+does+my+pomeranian,why does my pomeranian look like a fox,12,why does my,look like a fox,0
Pomeranian,pomeranian,Toy,/search/breeds-a-to-z/breeds/toy/pomeranian/,/media/1658/pomeranian-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810450000000,Medium,Up to 30 minutes per day,More than once a week,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pomeranian,why+does+my+pomeranian,why+does+my+pomeranian,why does my pomeranian shake,12,why does my,shake,0
Pomeranian,pomeranian,Toy,/search/breeds-a-to-z/breeds/toy/pomeranian/,/media/1658/pomeranian-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810450000000,Medium,Up to 30 minutes per day,More than once a week,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pomeranian,why+does+my+pomeranian,why+does+my+pomeranian,why does my pomeranian cough,12,why does my,cough,0
Pomeranian,pomeranian,Toy,/search/breeds-a-to-z/breeds/toy/pomeranian/,/media/1658/pomeranian-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810450000000,Medium,Up to 30 minutes per day,More than once a week,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pomeranian,why+does+my+pomeranian,why+does+my+pomeranian,why does my pomeranian stare at me,12,why does my,stare at me,0
Pomeranian,pomeranian,Toy,/search/breeds-a-to-z/breeds/toy/pomeranian/,/media/1658/pomeranian-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810450000000,Medium,Up to 30 minutes per day,More than once a week,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pomeranian,why+does+my+pomeranian,why+does+my+pomeranian,why does my pomeranian howl,12,why does my,howl,noise
Pomeranian,pomeranian,Toy,/search/breeds-a-to-z/breeds/toy/pomeranian/,/media/1658/pomeranian-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810450000000,Medium,Up to 30 minutes per day,More than once a week,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pomeranian,why+does+my+pomeranian,why+does+my+pomeranian,why does my pomeranian growl at me,12,why does my,growl at me,0
Pomeranian,pomeranian,Toy,/search/breeds-a-to-z/breeds/toy/pomeranian/,/media/1658/pomeranian-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810450000000,Medium,Up to 30 minutes per day,More than once a week,Over 12 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pomeranian,why+does+my+pomeranian,why+does+my+pomeranian,why does my pomeranian lick everything,12,why does my,lick everything,0
Poodle (Miniature),poodle,Utility,/search/breeds-a-to-z/breeds/utility/poodle-miniature/,/media/2969/poodle-miniature-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143868850000000,Medium,Up to 1 hour per day,Every day,Over 12 years,No,Small,Small/ medium garden,Small house,Either,No,poodle,why+does+my+poodle,why+does+my+poodle,why does my poodle smell so bad,12,why does my,smell so bad,odeur
Poodle (Miniature),poodle,Utility,/search/breeds-a-to-z/breeds/utility/poodle-miniature/,/media/2969/poodle-miniature-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143868850000000,Medium,Up to 1 hour per day,Every day,Over 12 years,No,Small,Small/ medium garden,Small house,Either,No,poodle,why+does+my+poodle,why+does+my+poodle,why does my poodle lick so much,12,why does my,lick so much,0
Poodle (Miniature),poodle,Utility,/search/breeds-a-to-z/breeds/utility/poodle-miniature/,/media/2969/poodle-miniature-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143868850000000,Medium,Up to 1 hour per day,Every day,Over 12 years,No,Small,Small/ medium garden,Small house,Either,No,poodle,why+does+my+poodle,why+does+my+poodle,why does my poodle have straight hair,12,why does my,have straight hair,0
Poodle (Miniature),poodle,Utility,/search/breeds-a-to-z/breeds/utility/poodle-miniature/,/media/2969/poodle-miniature-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143868850000000,Medium,Up to 1 hour per day,Every day,Over 12 years,No,Small,Small/ medium garden,Small house,Either,No,poodle,why+does+my+poodle,why+does+my+poodle,why does my poodle follow me everywhere,12,why does my,follow me everywhere,behaviour
Poodle (Miniature),poodle,Utility,/search/breeds-a-to-z/breeds/utility/poodle-miniature/,/media/2969/poodle-miniature-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143868850000000,Medium,Up to 1 hour per day,Every day,Over 12 years,No,Small,Small/ medium garden,Small house,Either,No,poodle,why+does+my+poodle,why+does+my+poodle,why does my poodle bark so much,12,why does my,bark so much,noise
Poodle (Miniature),poodle,Utility,/search/breeds-a-to-z/breeds/utility/poodle-miniature/,/media/2969/poodle-miniature-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143868850000000,Medium,Up to 1 hour per day,Every day,Over 12 years,No,Small,Small/ medium garden,Small house,Either,No,poodle,why+does+my+poodle,why+does+my+poodle,why does my poodle shake,12,why does my,shake,0
Poodle (Miniature),poodle,Utility,/search/breeds-a-to-z/breeds/utility/poodle-miniature/,/media/2969/poodle-miniature-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143868850000000,Medium,Up to 1 hour per day,Every day,Over 12 years,No,Small,Small/ medium garden,Small house,Either,No,poodle,why+does+my+poodle,why+does+my+poodle,why does my poodle lick me so much,12,why does my,lick me so much,0
Poodle (Miniature),poodle,Utility,/search/breeds-a-to-z/breeds/utility/poodle-miniature/,/media/2969/poodle-miniature-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143868850000000,Medium,Up to 1 hour per day,Every day,Over 12 years,No,Small,Small/ medium garden,Small house,Either,No,poodle,why+does+my+poodle,why+does+my+poodle,why does my poodle howl,12,why does my,howl,noise
Poodle (Miniature),poodle,Utility,/search/breeds-a-to-z/breeds/utility/poodle-miniature/,/media/2969/poodle-miniature-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143868850000000,Medium,Up to 1 hour per day,Every day,Over 12 years,No,Small,Small/ medium garden,Small house,Either,No,poodle,why+does+my+poodle,why+does+my+poodle,why does my poodle burp so much,12,why does my,burp so much,0
Poodle (Miniature),poodle,Utility,/search/breeds-a-to-z/breeds/utility/poodle-miniature/,/media/2969/poodle-miniature-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143868850000000,Medium,Up to 1 hour per day,Every day,Over 12 years,No,Small,Small/ medium garden,Small house,Either,No,poodle,why+does+my+poodle,why+does+my+poodle,why does my poodle lick his paws,12,why does my,lick his paws,behaviour
Pug,pug,Toy,/search/breeds-a-to-z/breeds/toy/pug/,/media/1661/pug-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810750000000,Short,Up to 1 hour per day,Once a week,Over 10 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pug,why+does+my+pug,why+does+my+pug,why does my pug smell like fish,12,why does my,smell like fish,odeur
Pug,pug,Toy,/search/breeds-a-to-z/breeds/toy/pug/,/media/1661/pug-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810750000000,Short,Up to 1 hour per day,Once a week,Over 10 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pug,why+does+my+pug,why+does+my+pug,why does my pug shed so much,12,why does my,shed so much,0
Pug,pug,Toy,/search/breeds-a-to-z/breeds/toy/pug/,/media/1661/pug-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810750000000,Short,Up to 1 hour per day,Once a week,Over 10 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pug,why+does+my+pug,why+does+my+pug,why does my pug sleep so much,12,why does my,sleep so much,laziness
Pug,pug,Toy,/search/breeds-a-to-z/breeds/toy/pug/,/media/1661/pug-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810750000000,Short,Up to 1 hour per day,Once a week,Over 10 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pug,why+does+my+pug,why+does+my+pug,why does my pug have bumps on his face,12,why does my,have bumps on his face,0
Pug,pug,Toy,/search/breeds-a-to-z/breeds/toy/pug/,/media/1661/pug-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810750000000,Short,Up to 1 hour per day,Once a week,Over 10 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pug,why+does+my+pug,why+does+my+pug,why does my pug have diarrhea,12,why does my,have diarrhea,0
Pug,pug,Toy,/search/breeds-a-to-z/breeds/toy/pug/,/media/1661/pug-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810750000000,Short,Up to 1 hour per day,Once a week,Over 10 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pug,why+does+my+pug,why+does+my+pug,why does my pug lick everything,12,why does my,lick everything,0
Pug,pug,Toy,/search/breeds-a-to-z/breeds/toy/pug/,/media/1661/pug-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810750000000,Short,Up to 1 hour per day,Once a week,Over 10 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pug,why+does+my+pug,why+does+my+pug,why does my pug keep gagging,12,why does my,keep gagging,0
Pug,pug,Toy,/search/breeds-a-to-z/breeds/toy/pug/,/media/1661/pug-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810750000000,Short,Up to 1 hour per day,Once a week,Over 10 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pug,why+does+my+pug,why+does+my+pug,why does my pug stink,12,why does my,stink,odeur
Pug,pug,Toy,/search/breeds-a-to-z/breeds/toy/pug/,/media/1661/pug-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143810750000000,Short,Up to 1 hour per day,Once a week,Over 10 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,pug,why+does+my+pug,why+does+my+pug,why does my pug snort,12,why does my,snort,0
